
Download Data - raw
Regional - CRCM4.2.3 (Run 1) - SR-A2
Air Temperature - Mean (2m) (degC)
Area: 46.48N 59.85W to 51.69N 51.41W
Baseline Years: 1971 - 2000

lat, lon, year, january, february, march, april, may, june, july, august, september, october, november, december, winter, spring, summer, autumn, annual
49.5, -58.5, 1995, -2.00989, -6.01602, -6.03894, -1.72042, 2.44501, 6.64479, 9.11881, 9.70644, 9.71169, 8.39421, 4.72791, 2.80018, -1.74191, -1.77145, 8.49001, 7.61127, 3.14698
49.5, -58.5, 1996, -1.65693, -3.08595, -2.69362, -0.177038, 2.37697, 6.04412, 8.62199, 10.1778, 10.0667, 8.44867, 5.76194, 1.8396, -0.96776, -0.164563, 8.28129, 8.09245, 3.81035
49.5, -58.5, 1997, -0.353379, -2.6833, -3.24869, 0.486902, 2.78862, 6.709, 9.43526, 9.66608, 9.96587, 8.3895, 5.86298, 3.18564, 0.0496532, 0.00894638, 8.60345, 8.07279, 4.18371
49.5, -58.5, 1998, -1.06115, -3.23681, -2.6748, -0.823973, 3.89566, 5.5495, 7.9534, 9.0803, 9.07402, 8.18159, 4.60052, 3.116, -0.393984, 0.132294, 7.52774, 7.28538, 3.63786
49.5, -58.5, 1999, -2.87462, -3.6474, -2.72267, -0.404777, 3.34224, 6.82319, 8.96375, 10.6894, 10.531, 7.85666, 4.97599, 1.59189, -1.64338, 0.0715966, 8.82544, 7.78788, 3.76038
49.5, -58.5, 2000, -0.983615, -2.25632, -1.35066, 1.35533, 4.57492, 6.3178, 8.67422, 9.5986, 9.38058, 7.48067, 5.39234, 2.38767, -0.28409, 1.52653, 8.19688, 7.41786, 4.21429
50, -58.5, 1971, -3.95454, -9.2585, -10.8802, -2.20249, 2.38401, 4.89739, 7.54667, 8.81078, 8.26694, 6.43087, 2.29019, -0.423083, -4.54537, -3.56624, 7.08495, 5.66267, 1.159
50, -58.5, 1972, -3.27676, -5.37093, -7.64554, -4.58302, 0.807551, 4.50168, 6.65847, 7.86847, 7.93256, 6.93245, 3.41785, -0.739064, -3.12892, -3.807, 6.34287, 6.09429, 1.37531
50, -58.5, 1973, -2.32626, -5.4143, -8.42846, -3.62959, 1.86778, 3.71592, 6.71754, 8.37675, 8.08275, 5.8153, 3.35598, -2.45637, -3.39898, -3.39676, 6.27007, 5.75134, 1.30642
50, -58.5, 1974, -5.32915, -8.78747, -10.4256, -1.95908, 1.00166, 4.17404, 6.91062, 8.24375, 8.4047, 6.54718, 3.60795, 1.11773, -4.33296, -3.79435, 6.4428, 6.18661, 1.12553
50, -58.5, 1975, -3.07922, -5.66704, -8.67272, -2.26892, 1.56776, 4.44919, 7.20438, 8.28683, 8.67813, 7.21033, 4.79095, 1.67762, -2.35621, -3.12463, 6.6468, 6.89314, 2.01477
50, -58.5, 1976, -2.77977, -4.11154, -3.93912, -2.04313, 0.892398, 4.702, 6.57084, 8.51854, 8.10449, 5.79631, 2.32732, 0.956554, -1.97825, -1.69662, 6.59713, 5.40937, 2.08291
50, -58.5, 1977, -4.57495, -8.61722, -11.8808, -4.95735, 1.29132, 3.6854, 6.58059, 8.09504, 8.89387, 6.70929, 4.76064, -0.247866, -4.48001, -5.18229, 6.12034, 6.78794, 0.811495
50, -58.5, 1978, -4.70143, -3.61957, -1.78411, -1.76101, 1.78605, 4.98522, 7.71199, 8.76271, 8.76824, 6.08196, 4.44643, 0.843402, -2.49253, -0.586359, 7.15331, 6.43221, 2.62666
50, -58.5, 1979, -2.56577, -3.36566, -3.21228, -0.994917, 2.12151, 4.86458, 7.79267, 8.29548, 7.87779, 7.27326, 3.27511, 0.0828198, -1.94954, -0.695228, 6.98425, 6.14205, 2.62038
50, -58.5, 1980, -4.46827, -10.6381, -7.94434, -1.33523, 2.33343, 5.30684, 7.98136, 9.1643, 8.56736, 6.91186, 3.82476, 1.09397, -4.67081, -2.31538, 7.48416, 6.43466, 1.73316
50, -58.5, 1981, -1.3534, -4.6489, -2.75512, -0.0133443, 2.40002, 3.50886, 6.80114, 7.69561, 8.79261, 6.79904, 2.46943, -0.0117661, -2.00469, -0.122814, 6.00187, 6.02036, 2.47368
50, -58.5, 1982, -2.33774, -2.75688, -2.13788, -0.0504537, 3.14897, 4.97457, 7.24013, 8.57593, 8.8342, 7.96027, 4.94676, 1.87933, -1.07176, 0.320212, 6.93021, 7.24708, 3.35643
50, -58.5, 1983, -3.17792, -5.32555, -4.59412, -0.949985, 1.74819, 4.62718, 7.63855, 8.85964, 8.45726, 7.57119, 5.55603, 2.74248, -1.92033, -1.26531, 7.04179, 7.19482, 2.76274
50, -58.5, 1984, -0.279563, -5.14541, -2.08022, -0.844633, 2.92913, 5.2306, 6.87362, 8.22505, 8.6295, 5.50345, 3.20876, -0.506449, -1.97714, 0.00142535, 6.77642, 5.78057, 2.64532
50, -58.5, 1985, -3.41557, -2.87725, -1.74538, -1.72833, 1.37138, 4.44241, 7.41989, 7.6237, 7.49302, 7.01231, 4.48214, 1.01594, -1.75896, -0.700773, 6.49533, 6.32916, 2.59119
50, -58.5, 1986, -2.2504, -4.05115, -4.47124, -0.131246, 2.58549, 5.95544, 7.46784, 8.73871, 9.01536, 7.82407, 5.10571, 2.16422, -1.37911, -0.672329, 7.38733, 7.31505, 3.16273
50, -58.5, 1987, -3.05649, -3.42858, -2.30157, 0.0433066, 2.58469, 4.76258, 6.58708, 8.17707, 9.0233, 6.68171, 3.50683, 1.14929, -1.7786, 0.108808, 6.50891, 6.40395, 2.81077
50, -58.5, 1988, -3.54215, -4.17667, -2.58177, -0.300413, 2.05265, 4.72505, 7.69281, 8.78772, 9.20913, 8.161, 4.30447, 0.091979, -2.54228, -0.276513, 7.06853, 7.22486, 2.86865
50, -58.5, 1989, -3.1876, -2.86318, -2.68828, -0.732003, 2.78567, 5.33575, 7.88565, 8.81824, 9.5827, 7.98369, 3.43207, 0.639382, -1.8038, -0.211536, 7.34655, 6.99949, 3.08267
50, -58.5, 1990, -4.71836, -6.4769, -9.1986, -4.2609, 1.1432, 3.95995, 6.86042, 7.99468, 8.82001, 6.74867, 4.58614, -0.982335, -4.0592, -4.10543, 6.27168, 6.71827, 1.20633
50, -58.5, 1991, -5.69896, -7.19261, -5.76891, -0.0627519, 2.53424, 4.67974, 7.01476, 8.88589, 8.11141, 8.08135, 4.58448, 0.0525983, -4.27966, -1.09914, 6.86013, 6.92575, 2.10177
50, -58.5, 1992, -5.15996, -10.362, -10.3501, -2.80188, 2.13784, 4.23913, 6.80172, 7.97063, 8.31485, 6.1254, 4.7462, 0.939208, -4.86093, -3.67139, 6.33716, 6.39548, 1.05008
50, -58.5, 1993, -3.21604, -5.96405, -3.4959, -1.2796, 0.931048, 4.79907, 7.28635, 8.90438, 8.53211, 6.61731, 4.7886, 0.43207, -2.91601, -1.28148, 6.9966, 6.64601, 2.36128
50, -58.5, 1994, -2.92641, -2.34911, -1.10279, -0.541241, 2.77465, 5.00074, 8.81011, 8.54522, 8.31099, 6.79141, 4.05349, 1.29056, -1.32832, 0.376873, 7.45202, 6.3853, 3.22147
50, -58.5, 1995, -2.88553, -6.9507, -6.83404, -2.19009, 1.81237, 5.43402, 7.96183, 8.97342, 9.052, 7.83432, 3.95665, 2.30375, -2.51083, -2.40392, 7.45642, 6.94765, 2.37233
50, -58.5, 1996, -2.36312, -3.58793, -3.33199, -0.749026, 1.87572, 5.30649, 7.80848, 9.45265, 9.48548, 7.93349, 5.25245, 1.31615, -1.54497, -0.735098, 7.52254, 7.55714, 3.19991
50, -58.5, 1997, -0.975879, -3.47303, -3.80439, -0.0344067, 2.19045, 5.92208, 8.4542, 8.81734, 9.21984, 7.60209, 5.22915, 2.41531, -0.677867, -0.549448, 7.73121, 7.35036, 3.46356
50, -58.5, 1998, -1.78978, -3.46793, -3.34754, -1.42334, 2.99627, 4.7203, 6.9962, 8.21881, 8.46951, 7.38015, 4.04891, 2.54713, -0.903526, -0.591535, 6.6451, 6.63286, 2.94572
50, -58.5, 1999, -3.71661, -4.23992, -3.22388, -0.754233, 2.66408, 5.70725, 8.16974, 9.81093, 9.81966, 7.30056, 4.24218, 1.02637, -2.31005, -0.43801, 7.89597, 7.1208, 3.06718
50, -58.5, 2000, -1.41591, -2.79798, -1.82929, 0.806168, 3.64109, 5.4343, 7.71443, 8.9004, 8.6506, 6.95611, 4.67255, 1.60171, -0.870724, 0.872655, 7.34971, 6.75975, 3.52785
50.5, -58.5, 1971, -5.0483, -10.7618, -11.7579, -2.64417, 1.87181, 4.14524, 6.63492, 7.96261, 7.25146, 5.72083, 1.3982, -1.72468, -5.84493, -4.17676, 6.24759, 4.79016, 0.254016
50.5, -58.5, 1972, -4.32138, -6.32787, -8.43852, -5.94141, 0.595999, 3.58886, 5.9945, 6.98688, 7.01196, 6.17407, 2.17778, -1.96128, -4.20351, -4.59464, 5.52341, 5.12127, 0.461633
50.5, -58.5, 1973, -3.07885, -6.13516, -9.37673, -4.50107, 1.19046, 2.70041, 6.02772, 7.60789, 7.14651, 4.88481, 2.14063, -3.90518, -4.37306, -4.22912, 5.44534, 4.72398, 0.391785
50.5, -58.5, 1974, -6.276, -9.73798, -11.1345, -2.32108, 0.408232, 3.57131, 6.592, 7.59162, 7.68764, 5.78328, 2.69983, 0.0158356, -5.33271, -4.3491, 5.91831, 5.39025, 0.406687
50.5, -58.5, 1975, -4.2712, -6.80507, -9.64023, -2.74381, 1.16012, 3.37108, 6.23249, 7.60784, 7.97915, 6.36706, 3.79551, 0.451897, -3.54146, -3.74131, 5.73714, 6.04724, 1.1254
50.5, -58.5, 1976, -4.11455, -4.64991, -4.31253, -2.53586, 0.349349, 3.67329, 5.96078, 7.67566, 7.11252, 4.89931, 1.16149, 0.0555216, -2.90298, -2.16635, 5.76991, 4.39111, 1.27292
50.5, -58.5, 1977, -5.85485, -9.86895, -12.7688, -6.35767, 1.0023, 3.04854, 5.87964, 7.7536, 8.15162, 5.99168, 3.80873, -1.63151, -5.7851, -6.04139, 5.56059, 5.98401, -0.0704727
50.5, -58.5, 1978, -5.73882, -4.15522, -2.14801, -2.04794, 1.42664, 4.22322, 6.88141, 7.98451, 7.99688, 5.03029, 3.44508, -0.409898, -3.43465, -0.923102, 6.36305, 5.49075, 1.87401
50.5, -58.5, 1979, -3.55624, -4.31271, -3.47428, -1.83938, 1.50822, 3.48248, 7.26756, 7.39892, 7.0578, 6.3358, 2.3301, -1.18849, -3.01915, -1.26848, 6.04965, 5.24123, 1.75081
50.5, -58.5, 1980, -5.73373, -11.9495, -8.73468, -1.72693, 2.20614, 4.9143, 7.39717, 8.34255, 7.48875, 5.89034, 2.62525, 0.0429048, -5.88012, -2.75183, 6.88467, 5.33478, 0.896877
50.5, -58.5, 1981, -2.43322, -5.45014, -3.16048, -0.422969, 1.93356, 2.61599, 5.39371, 6.90677, 8.15549, 5.76573, 1.15566, -1.45035, -3.11124, -0.549963, 4.97215, 5.02562, 1.58414
50.5, -58.5, 1982, -3.4175, -3.23067, -2.64184, -0.337083, 2.7107, 3.72365, 6.04496, 7.44645, 8.20648, 7.07947, 3.96589, 0.841396, -1.93559, -0.0894082, 5.73835, 6.41728, 2.53266
50.5, -58.5, 1983, -4.72022, -6.45717, -5.04535, -1.4144, 1.49039, 3.95295, 6.81507, 7.56975, 7.35366, 6.50166, 4.4862, 1.39162, -3.26192, -1.65646, 6.11259, 6.11384, 1.82701
50.5, -58.5, 1984, -1.6283, -6.21298, -2.80608, -1.26778, 2.334, 4.154, 5.15657, 6.93622, 7.53389, 4.45388, 1.89441, -1.64115, -3.16081, -0.579952, 5.4156, 4.62739, 1.57556
50.5, -58.5, 1985, -4.70879, -3.51062, -2.50043, -2.32783, 1.03781, 3.59058, 6.40603, 6.4708, 6.49656, 6.1323, 3.49281, -0.0625145, -2.76064, -1.26348, 5.48914, 5.37389, 1.70973
50.5, -58.5, 1986, -3.63134, -4.7526, -5.34637, -0.649375, 2.00313, 4.50007, 6.42685, 7.90297, 7.97585, 6.91284, 4.20933, 1.16453, -2.40647, -1.33087, 6.27663, 6.366, 2.22632
50.5, -58.5, 1987, -4.56305, -4.44723, -3.05872, -0.284846, 2.00684, 3.70811, 5.61059, 7.45689, 8.10037, 5.70685, 2.30913, 0.0826121, -2.97589, -0.445575, 5.59186, 5.37212, 1.88563
50.5, -58.5, 1988, -5.09701, -4.92949, -3.07558, -0.963444, 1.70662, 3.70669, 7.18353, 7.91787, 8.21461, 7.183, 3.00812, -1.50017, -3.84222, -0.777468, 6.26936, 6.13524, 1.94623
50.5, -58.5, 1989, -4.32501, -3.64671, -3.37495, -1.18898, 2.24658, 4.58949, 6.75276, 7.74856, 8.84801, 7.03367, 2.21236, -0.424769, -2.79883, -0.772448, 6.3636, 6.03134, 2.20592
50.5, -58.5, 1990, -6.17912, -7.47755, -10.8873, -5.01473, 1.08032, 3.40619, 5.69776, 7.29769, 7.89693, 5.66884, 3.24615, -2.47568, -5.37745, -4.94056, 5.46722, 5.60397, 0.188295
50.5, -58.5, 1991, -6.91528, -8.74233, -6.98791, -1.02817, 1.84125, 3.3003, 6.11931, 8.16353, 7.34897, 7.06182, 3.40711, -1.37796, -5.67852, -2.05828, 5.86104, 5.9393, 1.01589
50.5, -58.5, 1992, -6.63033, -11.7366, -12.0466, -3.75952, 1.55402, 3.3853, 5.79962, 7.03585, 7.20405, 5.24642, 3.63146, -0.324697, -6.23054, -4.75071, 5.40693, 5.36064, -0.0534218
50.5, -58.5, 1993, -4.62022, -7.05729, -4.92787, -1.72634, 0.640719, 3.82269, 6.36012, 8.08295, 7.73681, 5.59326, 3.8147, -0.907639, -4.19505, -2.0045, 6.08858, 5.71492, 1.40099
50.5, -58.5, 1994, -4.11262, -2.90457, -1.73223, -1.06048, 1.85675, 4.14998, 7.48588, 7.74759, 7.72566, 6.17121, 2.94242, 0.232668, -2.26151, -0.311987, 6.46115, 5.6131, 2.37519
50.5, -58.5, 1995, -4.32149, -8.0575, -7.98399, -2.85394, 1.57033, 4.28117, 7.2272, 8.12608, 8.09431, 6.82232, 2.74422, 1.3777, -3.6671, -3.0892, 6.54482, 5.88695, 1.41887
50.5, -58.5, 1996, -3.67268, -4.28314, -3.97589, -0.979275, 1.28482, 4.4831, 6.70732, 8.69081, 8.74301, 6.92229, 4.17375, 0.178814, -2.59233, -1.22345, 6.62708, 6.61302, 2.35608
50.5, -58.5, 1997, -2.12854, -4.55017, -4.41629, -0.429263, 1.63955, 5.50798, 7.49661, 7.64629, 8.30465, 6.57761, 4.17714, 1.21618, -1.82084, -1.06867, 6.88362, 6.35313, 2.58681
50.5, -58.5, 1998, -3.04273, -4.13642, -4.1295, -1.93689, 2.5408, 3.43042, 6.10614, 7.23841, 7.51502, 6.07208, 2.92499, 1.44836, -1.91026, -1.1752, 5.59166, 5.50403, 2.00256
50.5, -58.5, 1999, -5.27822, -5.14995, -3.86376, -1.09653, 2.30108, 4.39722, 7.2661, 8.70958, 8.71547, 6.27109, 3.0092, -0.208214, -3.54546, -0.886403, 6.79096, 5.99859, 2.08942
50.5, -58.5, 2000, -2.50552, -3.58614, -2.1133, 0.48828, 3.41868, 4.67148, 6.81104, 8.05337, 7.63543, 5.99407, 3.44848, 0.255491, -1.94539, 0.597886, 6.51196, 5.69266, 2.71428
51, -58.5, 1971, -12.7182, -16.9941, -13.4005, -3.88238, 2.43956, 6.77431, 9.20082, 9.05618, 6.28626, 3.35637, -3.8707, -8.95182, -12.8881, -4.94776, 8.34377, 1.92398, -1.89202
51, -58.5, 1972, -11.2299, -11.8433, -9.53103, -7.78624, -0.815042, 5.21036, 9.04049, 8.31127, 6.90896, 5.02958, -2.47731, -8.37864, -10.4839, -6.04411, 7.52071, 3.15374, -1.4634
51, -58.5, 1973, -8.39643, -12.2355, -11.2403, -4.90956, 1.92996, 4.81304, 8.99263, 8.93597, 6.9119, 2.17465, -3.63146, -12.616, -11.0827, -4.73998, 7.58054, 1.81836, -1.60593
51, -58.5, 1974, -14.1373, -11.9966, -12.6674, -4.83379, -0.169386, 5.68727, 9.36841, 9.09771, 7.59006, 4.18912, -1.28346, -5.90907, -10.681, -5.89018, 8.05113, 3.49857, -1.25537
51, -58.5, 1975, -11.3884, -13.3843, -11.5498, -4.4415, 0.739332, 6.44933, 8.47056, 8.80769, 7.96891, 4.35088, 0.670416, -5.25432, -10.009, -5.084, 7.9092, 4.33007, -0.713432
51, -58.5, 1976, -12.2418, -10.6744, -8.35662, -5.10855, -1.33617, 6.72763, 8.09645, 8.74594, 6.35408, 2.14254, -3.98768, -4.80862, -9.24159, -4.93378, 7.85668, 1.50298, -1.20393
51, -58.5, 1977, -14.7452, -16.7595, -13.7672, -7.76341, 0.303373, 5.68445, 8.5646, 9.35444, 7.78075, 4.04722, 0.501888, -8.75127, -13.4186, -7.07574, 7.86783, 4.10995, -2.12915
51, -58.5, 1978, -13.5922, -8.99632, -4.05078, -4.36333, 1.11751, 6.42959, 9.62362, 9.15471, 7.59492, 1.4571, -0.752448, -7.0125, -9.86699, -2.4322, 8.40264, 2.76652, -0.282508
51, -58.5, 1979, -10.1873, -10.7102, -6.18615, -4.35848, 1.93241, 6.04396, 9.38302, 8.50549, 6.68645, 4.8871, -1.43843, -7.87011, -9.58921, -2.87074, 7.97749, 3.37837, -0.276021
51, -58.5, 1980, -14.4593, -18.0073, -10.1684, -3.71205, 2.44801, 6.98945, 10.0517, 9.26528, 6.72543, 3.90503, -2.08794, -4.41882, -12.2951, -3.8108, 8.76882, 2.84751, -1.1224
51, -58.5, 1981, -8.77726, -12.3359, -7.29729, -1.69374, 0.921387, 4.95358, 7.60913, 8.20378, 8.54816, 3.59167, -5.13702, -7.93113, -9.68144, -2.68988, 6.92216, 2.33427, -0.778721
51, -58.5, 1982, -9.43636, -7.62515, -6.00295, -2.41622, 2.2197, 5.44571, 8.33368, 8.47439, 8.19501, 5.68101, -0.319226, -4.74363, -7.26838, -2.06649, 7.41793, 4.51893, 0.650498
51, -58.5, 1983, -12.7664, -12.93, -6.32419, -3.38037, 1.38155, 6.59709, 9.10876, 8.95207, 7.17162, 5.14071, 1.55255, -3.76835, -9.82156, -2.77433, 8.21931, 4.62163, 0.0612603
51, -58.5, 1984, -7.71929, -14.402, -6.42972, -3.97617, 0.768299, 6.4165, 6.68882, 8.18618, 7.23045, 1.24678, -3.41819, -7.6059, -9.90905, -3.21253, 7.09717, 1.68634, -1.08452
51, -58.5, 1985, -12.5973, -8.02951, -5.52283, -5.92649, -0.139658, 5.23975, 9.02256, 7.67898, 6.12413, 4.88215, 0.113634, -5.39388, -8.67357, -3.86299, 7.31376, 3.70664, -0.379042
51, -58.5, 1986, -10.877, -10.4948, -10.1654, -2.56195, 0.965304, 6.40278, 9.34836, 9.05011, 7.38832, 5.47176, 1.40876, -4.13516, -8.50229, -3.92067, 8.26708, 4.75628, 0.1501
51, -58.5, 1987, -12.4424, -10.8018, -7.53489, -1.54342, 1.30501, 5.73516, 7.59451, 9.32647, 8.04553, 3.98139, -2.03849, -4.67358, -9.30591, -2.5911, 7.55204, 3.32947, -0.253873
51, -58.5, 1988, -13.192, -11.2223, -6.75627, -3.02949, -0.12728, 5.3624, 9.74818, 9.19883, 7.7667, 6.06932, -1.80604, -8.33623, -10.9169, -3.30435, 8.10314, 4.00999, -0.527019
51, -58.5, 1989, -11.5944, -9.21971, -6.95089, -4.07414, 1.37953, 6.52528, 8.8077, 8.83242, 9.54974, 5.11811, -3.33385, -5.88856, -8.90088, -3.21517, 8.05513, 3.778, -0.0707289
51, -58.5, 1990, -14.8164, -14.1922, -13.7057, -6.50203, 1.32004, 5.37369, 8.79742, 8.77116, 7.88957, 3.46321, -1.16017, -10.1807, -13.0631, -6.29591, 7.64742, 3.39754, -2.07851
51, -58.5, 1991, -15.151, -13.2655, -7.72578, -3.17841, 1.48545, 5.19501, 8.22851, 9.63923, 6.7445, 5.67028, -1.37502, -8.56137, -12.3259, -3.13958, 7.68758, 3.67992, -1.0245
51, -58.5, 1992, -14.9079, -16.2071, -13.0348, -4.23338, 1.22516, 5.65683, 8.77356, 8.8911, 7.04957, 3.67885, -0.228857, -5.68272, -12.2659, -5.34767, 7.77383, 3.49985, -1.58497
51, -58.5, 1993, -12.0645, -14.3827, -6.12091, -4.05211, -0.99413, 4.82651, 8.58268, 9.37503, 7.70817, 3.33749, -0.152453, -7.93563, -11.461, -3.72238, 7.59474, 3.63107, -0.989383
51, -58.5, 1994, -10.8039, -7.05222, -4.04845, -3.36368, 1.66494, 6.36031, 9.50282, 9.06413, 7.64216, 4.60197, -1.75961, -5.78706, -7.88106, -1.91573, 8.30908, 3.49484, 0.501783
51, -58.5, 1995, -12.5012, -14.415, -9.08162, -3.9298, 0.99207, 6.99955, 9.90948, 9.20924, 7.83113, 5.32961, -2.51009, -3.66549, -10.1939, -4.00645, 8.70609, 3.55021, -0.486009
51, -58.5, 1996, -11.3308, -10.2415, -8.42122, -3.55147, 0.487937, 7.11702, 8.81092, 10.5457, 8.03719, 5.24239, -0.0335763, -5.81508, -9.12914, -3.82825, 8.82454, 4.41533, 0.0706205
51, -58.5, 1997, -8.30458, -11.8842, -9.70315, -2.02813, 0.838645, 7.99378, 10.243, 8.56616, 8.0913, 4.61271, 1.40482, -3.29834, -7.82906, -3.63088, 8.93431, 4.70294, 0.54433
51, -58.5, 1998, -9.73996, -10.241, -8.26586, -4.98582, 2.85, 5.38839, 8.5874, 9.03036, 7.49444, 4.24493, -1.26894, -2.72855, -7.56985, -3.46723, 7.66872, 3.49014, 0.0304451
51, -58.5, 1999, -13.3294, -11.4036, -7.9238, -2.81764, 2.55807, 6.85641, 9.19698, 9.85077, 8.44611, 4.12676, -1.94502, -6.12053, -10.2845, -2.72779, 8.63472, 3.54262, -0.208741
51, -58.5, 2000, -8.32354, -9.43892, -5.95395, -0.958597, 3.62328, 7.0681, 9.63179, 8.83059, 6.98606, 4.63471, -0.714604, -5.35405, -7.7055, -1.09642, 8.51016, 3.63539, 0.835906
51.5, -58.5, 1971, -19.5023, -21.7774, -12.8927, -2.43784, 5.09516, 9.50146, 11.6242, 9.67473, 4.82592, 0.784271, -9.005, -15.005, -18.7616, -3.41179, 10.2668, -1.1316, -3.25954
51.5, -58.5, 1972, -17.362, -15.8613, -8.83344, -6.24803, 1.01089, 7.67847, 12.2503, 9.63258, 6.57364, 4.04048, -6.85503, -14.0658, -15.763, -4.6902, 9.85378, 1.25303, -2.33661
51.5, -58.5, 1973, -13.2774, -17.2219, -11.1041, -2.86012, 4.04369, 6.42085, 12.053, 10.3197, 6.23103, -0.400698, -8.657, -19.9813, -16.8269, -3.30684, 9.59783, -0.942222, -2.86952
51.5, -58.5, 1974, -20.9149, -12.9484, -11.9207, -4.70927, 2.13311, 7.52134, 12.2841, 10.175, 6.90656, 2.08583, -5.14479, -10.9288, -14.9307, -4.8323, 9.99347, 1.28253, -2.12174
51.5, -58.5, 1975, -17.4533, -19.3427, -11.8166, -3.65879, 3.41252, 9.73679, 11.0682, 9.50767, 7.65239, 2.18038, -2.55582, -10.6261, -15.8074, -4.02095, 10.1042, 2.42565, -1.82462
51.5, -58.5, 1976, -18.7673, -15.5702, -11.4495, -5.37712, 0.732657, 10.0511, 9.9416, 10.2426, 5.12964, -0.513594, -8.47304, -9.13459, -14.4907, -5.36465, 10.0784, -1.28567, -2.76564
51.5, -58.5, 1977, -22.5741, -22.364, -13.2179, -6.77879, 2.2087, 8.07671, 11.5316, 10.7104, 7.59221, 1.97198, -3.31202, -15.1172, -20.0184, -5.92934, 10.1062, 2.08406, -3.43937
51.5, -58.5, 1978, -20.6421, -13.4306, -4.44058, -4.17882, 2.54492, 8.84746, 12.5644, 10.1979, 6.50747, -2.01559, -4.17106, -13.4308, -15.8345, -2.02483, 10.5366, 0.106938, -1.80395
51.5, -58.5, 1979, -16.1859, -16.524, -7.43324, -4.58387, 3.70012, 8.41656, 11.0939, 9.41435, 5.64336, 3.13424, -5.49212, -14.3968, -15.7022, -2.77233, 9.64161, 1.09516, -1.93445
51.5, -58.5, 1980, -22.2977, -22.2946, -9.845, -4.19309, 3.73502, 9.55104, 13.0071, 10.0473, 5.3455, 1.88144, -6.84985, -8.29986, -17.6307, -3.43436, 10.8685, 0.125695, -2.51773
51.5, -58.5, 1981, -14.5455, -18.1499, -9.45706, -0.969252, 2.61901, 6.59441, 9.87145, 9.06667, 8.84693, 1.52413, -10.1445, -13.26, -15.3185, -2.60244, 8.51084, 0.0755285, -2.33364
51.5, -58.5, 1982, -14.7358, -11.1649, -7.51393, -1.41388, 3.7865, 6.75725, 10.9744, 9.16762, 7.97037, 4.04044, -4.99543, -9.88438, -11.9284, -1.71377, 8.96643, 2.33846, -0.584311
51.5, -58.5, 1983, -19.8379, -18.5742, -5.76864, -3.04082, 3.28837, 9.66985, 11.7897, 10.2142, 6.48122, 3.61174, -2.02816, -8.36229, -15.5915, -1.84036, 10.5579, 2.68827, -1.04641
51.5, -58.5, 1984, -12.8166, -21.2356, -8.66986, -4.10521, 2.19655, 8.17801, 8.47467, 9.40411, 6.59992, -1.43571, -7.82522, -12.65, -15.5674, -3.52617, 8.6856, -0.887003, -2.82374
51.5, -58.5, 1985, -19.5563, -11.5854, -6.69462, -7.86345, 1.45671, 6.42276, 11.5694, 8.40387, 5.40295, 3.33611, -3.49612, -11.1427, -14.0948, -4.36712, 8.79868, 1.74765, -1.9789
51.5, -58.5, 1986, -17.8046, -14.7301, -13.2662, -1.29268, 2.49074, 8.50281, 11.9895, 9.84675, 6.63016, 3.79545, -1.88114, -8.54147, -13.692, -4.02271, 10.113, 2.84816, -1.18839
51.5, -58.5, 1987, -19.2863, -15.8885, -10.4028, -0.3712, 2.8124, 7.52719, 9.07176, 10.9492, 7.93534, 2.0597, -6.48217, -8.32201, -14.4989, -2.65385, 9.1827, 1.17096, -1.69978
51.5, -58.5, 1988, -20.2395, -16.6979, -8.36674, -2.61275, 1.70574, 7.35792, 12.8608, 9.97323, 7.07372, 4.60369, -6.64438, -15.1631, -17.3668, -3.09125, 10.064, 1.67767, -2.1791
51.5, -58.5, 1989, -18.1818, -13.7304, -9.09924, -4.25229, 2.89987, 8.07207, 10.7597, 9.23943, 10.2927, 3.13632, -8.07733, -10.5492, -14.1538, -3.48389, 9.35707, 1.78388, -1.62418
51.5, -58.5, 1990, -22.3065, -19.6703, -14.2426, -5.39998, 3.10638, 7.35232, 12.2904, 10.3954, 7.43818, 0.503783, -6.23447, -16.8949, -19.6239, -5.51208, 10.0127, 0.569164, -3.63852
51.5, -58.5, 1991, -22.5248, -16.0724, -6.51944, -2.89845, 4.26961, 7.08972, 10.1759, 11.0286, 5.7309, 4.09486, -5.90517, -15.8226, -18.1399, -1.71609, 9.43138, 1.30687, -2.27944
51.5, -58.5, 1992, -22.918, -19.3877, -11.3745, -2.75185, 3.03351, 7.6321, 11.8034, 10.5418, 6.74163, 1.84932, -4.15421, -10.7405, -17.6821, -3.69763, 9.99243, 1.47891, -2.47708
51.5, -58.5, 1993, -18.4795, -20.9133, -5.79058, -3.9979, -0.135912, 6.84545, 10.8629, 10.8754, 7.23377, 0.877707, -4.66218, -14.5843, -17.9923, -3.30813, 9.52794, 1.14977, -2.65569
51.5, -58.5, 1994, -16.756, -9.96318, -4.74899, -3.4425, 3.15936, 8.18313, 12.3693, 10.0814, 7.2238, 2.5985, -6.28178, -10.8347, -12.518, -1.67737, 10.2113, 1.18017, -0.700966
51.5, -58.5, 1995, -20.0725, -19.4453, -8.55473, -2.53781, 2.94197, 10.2974, 12.8465, 9.91528, 7.27881, 3.13229, -7.27441, -7.86973, -15.7959, -2.71685, 11.0197, 1.04557, -1.61186
